Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	p-values	p-values (corrected)	Effect size	Note	CV: mean rel. freq. (%)	CV: std. dev. (%)	HE: mean rel. freq. (%)	HE: std. dev. (%)	WA: mean rel. freq. (%)	WA: std. dev. (%)	CrassostreavirginicaG1	CrassostreavirginicaG1: parent seq. count	CrassostreavirginicaG1: rel. freq. (%)	CrassostreavirginicaG10	CrassostreavirginicaG10: parent seq. count	CrassostreavirginicaG10: rel. freq. (%)	CrassostreavirginicaG2	CrassostreavirginicaG2: parent seq. count	CrassostreavirginicaG2: rel. freq. (%)	CrassostreavirginicaG3	CrassostreavirginicaG3: parent seq. count	CrassostreavirginicaG3: rel. freq. (%)	CrassostreavirginicaG4	CrassostreavirginicaG4: parent seq. count	CrassostreavirginicaG4: rel. freq. (%)	CrassostreavirginicaG5	CrassostreavirginicaG5: parent seq. count	CrassostreavirginicaG5: rel. freq. (%)	CrassostreavirginicaG6	CrassostreavirginicaG6: parent seq. count	CrassostreavirginicaG6: rel. freq. (%)	CrassostreavirginicaG7	CrassostreavirginicaG7: parent seq. count	CrassostreavirginicaG7: rel. freq. (%)	CrassostreavirginicaG8	CrassostreavirginicaG8: parent seq. count	CrassostreavirginicaG8: rel. freq. (%)	CrassostreavirginicaG9	CrassostreavirginicaG9: parent seq. count	CrassostreavirginicaG9: rel. freq. (%)	HecesP10	HecesP10: parent seq. count	HecesP10: rel. freq. (%)	HecesP11	HecesP11: parent seq. count	HecesP11: rel. freq. (%)	HecesP12	HecesP12: parent seq. count	HecesP12: rel. freq. (%)	HecesP13	HecesP13: parent seq. count	HecesP13: rel. freq. (%)	HecesP14	HecesP14: parent seq. count	HecesP14: rel. freq. (%)	HecesP6	HecesP6: parent seq. count	HecesP6: rel. freq. (%)	HecesP7	HecesP7: parent seq. count	HecesP7: rel. freq. (%)	HecesP8	HecesP8: parent seq. count	HecesP8: rel. freq. (%)	HecesP9	HecesP9: parent seq. count	HecesP9: rel. freq. (%)	AguaP1	AguaP1: parent seq. count	AguaP1: rel. freq. (%)	AguaP2	AguaP2: parent seq. count	AguaP2: rel. freq. (%)	AguaP3	AguaP3: parent seq. count	AguaP3: rel. freq. (%)	AguaP4	AguaP4: parent seq. count	AguaP4: rel. freq. (%)	AguaP5	AguaP5: parent seq. count	AguaP5: rel. freq. (%)	
Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_order_incertae_sedis	Gammaproteobacteria_family_incertae_sedis	Spongiibacter	0.378939476307	0.378939476307	0.0882751433038		12.2222222222	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	22.2222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces	0.392358936257	0.392358936257	0.0852483635597		2.33287656013	4.75514707207	0.0	0.0	2.85714285714	5.71428571429	1.0	67.0	1.49253731343	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	2.0	13.0	15.3846153846	0.0	8.0	0.0	2.0	31.0	6.45161290323	0.0	18.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	1.0	7.0	14.2857142857	0.0	0.0	0.0	0.0	10.0	0.0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	0.393283673738	0.393283673738	0.0850432538554		4.77609427609	7.51967286875	8.00627847766	3.81066090557	3.77192982456	4.67141296691	0.0	95.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	150.0	0.0	0.0	8.0	0.0	1.0	5.0	20.0	32.0	270.0	11.8518518519	35.0	220.0	15.9090909091	0.0	20.0	0.0	507.0	8303.0	6.10622666506	277.0	3642.0	7.60571114772	189.0	2234.0	8.46016114593	199.0	4385.0	4.53819840365	284.0	5503.0	5.16082137016	606.0	5185.0	11.68756027	356.0	2110.0	16.8720379147	429.0	10067.0	4.26144829641	133.0	1806.0	7.36434108527	1.0	12.0	8.33333333333	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	19.0	10.5263157895	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Providencia	0.397282696006	0.397282696006	0.0841612516049		12.3944947963	18.6827788802	7.17315349145	15.4727493113	0.0	0.0	0.0	2780.0	0.0	131.0	634.0	20.6624605678	12.0	19.0	63.1578947368	0.0	3.0	0.0	13.0	6417.0	0.202586878604	19.0	108.0	17.5925925926	18.0	307.0	5.86319218241	20.0	33267.0	0.0601196380798	23.0	33538.0	0.0685789253981	91.0	557.0	16.3375224417	184.0	371.0	49.5956873315	14.0	114.0	12.2807017544	0.0	14.0	0.0	0.0	50.0	0.0	0.0	48.0	0.0	0.0	319.0	0.0	0.0	139.0	0.0	0.0	132.0	0.0	28.0	1044.0	2.68199233716	0.0	2091.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Edwardsiella	0.402853957405	0.402853957405	0.0829457819223		21.2211172371	32.6516976665	9.39761600681	26.5804720216	37.0540411286	45.6201669235	0.0	2780.0	0.0	2.0	634.0	0.315457413249	0.0	19.0	0.0	0.0	3.0	0.0	0.0	6417.0	0.0	0.0	108.0	0.0	175.0	307.0	57.003257329	25312.0	33267.0	76.0874139538	26249.0	33538.0	78.2664440336	3.0	557.0	0.538599640934	0.0	371.0	0.0	0.0	114.0	0.0	0.0	14.0	0.0	0.0	50.0	0.0	0.0	48.0	0.0	0.0	319.0	0.0	0.0	139.0	0.0	0.0	132.0	0.0	883.0	1044.0	84.5785440613	1783.0	2091.0	85.2702056432	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Salinicola	0.404208075576	0.404208075576	0.0826526553662		1.93845294948	4.93233039027	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	272.0	1.47058823529	0.0	9.0	0.0	2.0	12.0	16.6666666667	0.0	6.0	0.0	1.0	113.0	0.884955752212	0.0	31.0	0.0	0.0	35.0	0.0	0.0	37.0	0.0	1.0	276.0	0.36231884058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	0.412325893568	0.412325893568	0.0809137932255		4.45147020557	10.0259232117	23.257223715	38.2380372058	19.1838206897	35.7469335382	8.0	84.0	9.52380952381	1.0	183.0	0.546448087432	0.0	1.0	0.0	1.0	3.0	33.3333333333	0.0	0.0	0.0	0.0	53.0	0.0	0.0	3.0	0.0	0.0	53.0	0.0	0.0	40.0	0.0	3.0	270.0	1.11111111111	37.0	40.0	92.5	3.0	64.0	4.6875	3.0	88.0	3.40909090909	0.0	16.0	0.0	0.0	0.0	0.0	227.0	235.0	96.5957446809	7.0	69.0	10.1449275362	0.0	53.0	0.0	16.0	809.0	1.97775030902	29.0	32.0	90.625	0.0	12.0	0.0	4.0	271.0	1.47601476015	1.0	2247.0	0.0445037828215	2.0	53.0	3.77358490566	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	0.413310030063	0.413310030063	0.0807050976656		2.31578947368	5.96945131737	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	218.0	0.0	2.0	10.0	20.0	0.0	0.0	0.0	0.0	33.0	0.0	3.0	95.0	3.15789473684	0.0	2.0	0.0	0.0	59.0	0.0	0.0	31.0	0.0	0.0	192.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	458.0	0.0	0.0	61.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	249.0	0.0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	0.416883198213	0.416883198213	0.0799511338018		0.426550145651	1.10515101105	0.0	0.0	0.0	0.0	0.0	17.0	0.0	1.0	178.0	0.561797752809	0.0	15.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	71.0	0.0	0.0	11.0	0.0	0.0	26.0	0.0	1.0	27.0	3.7037037037	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1697.0	0.0	0.0	30.0	0.0	0.0	272.0	0.0	0.0	0.0	0.0	0.0	708.0	0.0	
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	0.438060439407	0.438060439407	0.0755990476476		5.90909090909	14.9448020207	0.497270694077	0.718903861657	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	50.0	1.0	11.0	9.09090909091	0.0	5.0	0.0	2.0	551.0	0.362976406534	0.0	822.0	0.0	0.0	302.0	0.0	2.0	391.0	0.511508951407	3.0	166.0	1.80722891566	0.0	1910.0	0.0	0.0	1957.0	0.0	4.0	223.0	1.79372197309	0.0	269.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacterineae_incertae_sedis	Tomitella	0.452562546387	0.452562546387	0.0727272727273		10.0	30.0	0.0	0.0	20.0	40.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Chloroflexi	Dehalococcoidetes	Dehalococcoidetes_order_incertae_sedis	Dehalococcoidetes_family_incertae_sedis	Dehalogenimonas	0.452562546387	0.452562546387	0.0727272727273		10.0	30.0	0.0	0.0	20.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	
Bacteria	Acidobacteria	Acidobacteria_Gp9	Acidobacteria_Gp9_order_incertae_sedis	Acidobacteria_Gp9_family_incertae_sedis	Gp9	0.452562546387	0.452562546387	0.0727272727273		10.0	30.0	0.0	0.0	20.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	0.452562546387	0.452562546387	0.0727272727273		10.0	30.0	0.0	0.0	20.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Firmicutes	Bacilli	Bacillales	Pasteuriaceae	Pasteuria	0.452562546387	0.452562546387	0.0727272727273		10.0	30.0	0.0	0.0	20.0	40.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	
Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas_Armatimonadetes_gp1	0.452562546387	0.452562546387	0.0727272727273		10.0	30.0	0.0	0.0	20.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	0.103842159917	0.293709981801	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	17.0	0.0	1.0	107.0	0.934579439252	0.0	81.0	0.0	0.0	968.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	25.0	0.0	0.0	1393.0	0.0	0.0	1.0	0.0	0.0	82.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Gulosibacter	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	0.854700854701	2.41745908098	0.0	0.0	0.0	67.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	0.0	8.0	0.0	0.0	31.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	13.0	7.69230769231	0.0	0.0	0.0	0.0	25.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	11.1111111111	31.4269680527	0.0	0.0	0.0	17.0	0.0	0.0	178.0	0.0	0.0	15.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	71.0	0.0	0.0	11.0	0.0	0.0	26.0	0.0	0.0	27.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	1697.0	0.0	0.0	30.0	0.0	0.0	272.0	0.0	0.0	0.0	0.0	0.0	708.0	0.0	
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	0.0249687890137	0.0706224001185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	1.0	445.0	0.224719101124	0.0	157.0	0.0	0.0	105.0	0.0	0.0	210.0	0.0	0.0	152.0	0.0	0.0	1971.0	0.0	0.0	40.0	0.0	0.0	304.0	0.0	0.0	116.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Gordonia	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	11.1111111111	31.4269680527	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	10.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	0.205761316872	0.581980889865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	112.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	1.0	0.0	4.0	216.0	1.85185185185	0.0	128.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	4.7619047619	13.468700594	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	7.0	42.8571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	11.1111111111	31.4269680527	0.0	0.0	0.0	1.0	0.0	0.0	346.0	0.0	0.0	207.0	0.0	0.0	155.0	0.0	0.0	33.0	0.0	0.0	656.0	0.0	0.0	79.0	0.0	0.0	76.0	0.0	0.0	47.0	0.0	0.0	238.0	0.0	1.0	1.0	100.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	
Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	Simkania	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	11.1111111111	31.4269680527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Asaccharobacter	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	0.0101378751014	0.028674240924	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	67.0	0.0	0.0	2.0	0.0	0.0	539.0	0.0	1.0	1096.0	0.0912408759124	0.0	1540.0	0.0	0.0	79.0	0.0	0.0	359.0	0.0	0.0	1672.0	0.0	0.0	1741.0	0.0	0.0	138.0	0.0	0.0	538.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	
Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	11.1111111111	31.4269680527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Camelimonas	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	11.1111111111	31.4269680527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	0.0021429336762	0.0060611317363	0.0	0.0	0.0	95.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	150.0	0.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	270.0	0.0	0.0	220.0	0.0	0.0	20.0	0.0	0.0	8303.0	0.0	0.0	3642.0	0.0	0.0	2234.0	0.0	0.0	4385.0	0.0	0.0	5503.0	0.0	1.0	5185.0	0.0192864030858	0.0	2110.0	0.0	0.0	10067.0	0.0	0.0	1806.0	0.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	5.55555555556	15.7134840264	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	50.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Anaerorhabdus	0.453914727717	0.453914727717	0.0724637681159		0.0	0.0	0.00438135296179	0.0123923375602	0.0	0.0	0.0	71.0	0.0	0.0	184.0	0.0	0.0	9.0	0.0	0.0	188.0	0.0	0.0	625.0	0.0	0.0	346.0	0.0	0.0	31.0	0.0	0.0	1916.0	0.0	0.0	2042.0	0.0	0.0	331.0	0.0	0.0	11557.0	0.0	0.0	3873.0	0.0	0.0	472.0	0.0	0.0	5162.0	0.0	0.0	5383.0	0.0	0.0	62.0	0.0	0.0	431.0	0.0	0.0	9400.0	0.0	1.0	2536.0	0.0394321766562	0.0	85.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	
